Lambda,Epoch,Cls_Loss,Transfer_Loss,Total_Loss,Accuracy
0.0,44,0.958153155942758,0.16297864417235056,0.958153155942758,"tensor(0.7132, device='cuda:0', dtype=torch.float64)"
0.0,45,0.9110979437828064,0.16662082572778067,0.9110979437828064,"tensor(0.6994, device='cuda:0', dtype=torch.float64)"
0.0,46,0.9023955712715784,0.16273962457974753,0.9023955712715784,"tensor(0.6981, device='cuda:0', dtype=torch.float64)"
0.0,47,0.9136508901913961,0.16401841739813486,0.9136508901913961,"tensor(0.7472, device='cuda:0', dtype=torch.float64)"
0.0,48,0.91377292573452,0.16360080738862356,0.91377292573452,"tensor(0.7270, device='cuda:0', dtype=torch.float64)"
0.0,49,0.8210479145248731,0.16301135222117105,0.8210479145248731,"tensor(0.7384, device='cuda:0', dtype=torch.float64)"
0.0,50,0.8129796187082926,0.16360482076803842,0.8129796187082926,"tensor(0.7170, device='cuda:0', dtype=torch.float64)"
0.0,51,0.9005639801422755,0.16356556117534637,0.9005639801422755,"tensor(0.7220, device='cuda:0', dtype=torch.float64)"
0.0,52,0.8699618987739086,0.1647449533144633,0.8699618987739086,"tensor(0.7384, device='cuda:0', dtype=torch.float64)"
0.0,53,0.8325143953164419,0.16395985583464304,0.8325143953164419,"tensor(0.7157, device='cuda:0', dtype=torch.float64)"
0.0,54,0.8338838542501131,0.16314814488093057,0.8338838542501131,"tensor(0.7233, device='cuda:0', dtype=torch.float64)"
0.0,55,0.793627438445886,0.16295824944972992,0.793627438445886,"tensor(0.7497, device='cuda:0', dtype=torch.float64)"
0.0,56,0.7377271751562754,0.16344471275806427,0.7377271751562754,"tensor(0.7358, device='cuda:0', dtype=torch.float64)"
0.0,57,0.8341822673877081,0.16423464318116507,0.8341822673877081,"tensor(0.7258, device='cuda:0', dtype=torch.float64)"
0.0,58,0.799607747544845,0.16211186349391937,0.799607747544845,"tensor(0.7358, device='cuda:0', dtype=torch.float64)"
0.0,59,0.8009728826582432,0.1634973039229711,0.8009728826582432,"tensor(0.7459, device='cuda:0', dtype=torch.float64)"
0.0,60,0.7590276810030142,0.16380212704340616,0.7590276810030142,"tensor(0.7245, device='cuda:0', dtype=torch.float64)"
0.0,61,0.7914944142103195,0.16524824500083923,0.7914944142103195,"tensor(0.7270, device='cuda:0', dtype=torch.float64)"
0.0,62,0.7084579629202684,0.16455363233884177,0.7084579629202684,"tensor(0.7421, device='cuda:0', dtype=torch.float64)"
0.0,63,0.7415102384984493,0.1641164223353068,0.7415102384984493,"tensor(0.7321, device='cuda:0', dtype=torch.float64)"
0.0,64,0.7280468667546908,0.1637270301580429,0.7280468667546908,"tensor(0.7069, device='cuda:0', dtype=torch.float64)"
0.0,65,0.6910980766018232,0.16194099684556326,0.6910980766018232,"tensor(0.7119, device='cuda:0', dtype=torch.float64)"
0.0,66,0.7344820822278658,0.16463135679562887,0.7344820822278658,"tensor(0.7371, device='cuda:0', dtype=torch.float64)"
0.0,67,0.7012212797999382,0.16484583417574564,0.7012212797999382,"tensor(0.7371, device='cuda:0', dtype=torch.float64)"
0.0,68,0.7518204736212889,0.1648546059926351,0.7518204736212889,"tensor(0.7459, device='cuda:0', dtype=torch.float64)"
0.0,69,0.705297265201807,0.16277910272280374,0.705297265201807,"tensor(0.7371, device='cuda:0', dtype=torch.float64)"
0.0,70,0.7142138741910458,0.16318394740422568,0.7142138741910458,"tensor(0.7358, device='cuda:0', dtype=torch.float64)"
0.0,71,0.7098795734345913,0.16475785772005716,0.7098795734345913,"tensor(0.7421, device='cuda:0', dtype=torch.float64)"
0.0,72,0.743179709961017,0.1639326512813568,0.743179709961017,"tensor(0.7384, device='cuda:0', dtype=torch.float64)"
0.0,73,0.7021120352049669,0.1635500987370809,0.7021120352049669,"tensor(0.7283, device='cuda:0', dtype=torch.float64)"
0.0,74,0.6399385593831539,0.16324113309383392,0.6399385593831539,"tensor(0.7308, device='cuda:0', dtype=torch.float64)"
0.0,75,0.6529062377909819,0.16394778589407602,0.6529062377909819,"tensor(0.7409, device='cuda:0', dtype=torch.float64)"
0.1,0,3.4265131652355194,0.16347801685333252,3.4428609708944955,"tensor(0.0616, device='cuda:0', dtype=torch.float64)"
0.1,1,3.397594412167867,0.16205683847268423,3.4138000905513763,"tensor(0.1132, device='cuda:0', dtype=torch.float64)"
0.1,2,3.362304985523224,0.1628767947355906,3.3785926401615143,"tensor(0.1145, device='cuda:0', dtype=torch.float64)"
0.1,3,3.3391104539235434,0.1641388088464737,3.355524311463038,"tensor(0.1962, device='cuda:0', dtype=torch.float64)"
0.1,4,3.290105700492859,0.16439219315846762,3.3065448900063834,"tensor(0.2277, device='cuda:0', dtype=torch.float64)"
0.1,5,3.2423331340154014,0.16284630199273428,3.2586177388827005,"tensor(0.2453, device='cuda:0', dtype=torch.float64)"
0.1,6,3.192047268152237,0.1631727417310079,3.2083645462989807,"tensor(0.3648, device='cuda:0', dtype=torch.float64)"
0.1,7,3.1314637859662375,0.1646074652671814,3.1479245324929557,"tensor(0.3950, device='cuda:0', dtype=torch.float64)"
0.1,8,3.0678290923436484,0.16375134388605753,3.084204226732254,"tensor(0.3736, device='cuda:0', dtype=torch.float64)"
0.1,9,2.9860498110453286,0.16313532491525015,3.0023633340994516,"tensor(0.5799, device='cuda:0', dtype=torch.float64)"
0.1,10,2.897359569867452,0.1634504795074463,2.913704603910446,"tensor(0.5585, device='cuda:0', dtype=torch.float64)"
0.1,11,2.819296141465505,0.16164903342723846,2.835461030403773,"tensor(0.5673, device='cuda:0', dtype=torch.float64)"
0.1,12,2.6825979550679526,0.16306849817434946,2.698904812335968,"tensor(0.6214, device='cuda:0', dtype=torch.float64)"
0.1,13,2.563243498404821,0.16354945302009583,2.57959845662117,"tensor(0.6025, device='cuda:0', dtype=torch.float64)"
0.1,14,2.430812100569407,0.16352617740631104,2.4471647242705026,"tensor(0.6050, device='cuda:0', dtype=torch.float64)"
0.1,15,2.3163154820601144,0.1641265650590261,2.332728167374929,"tensor(0.6113, device='cuda:0', dtype=torch.float64)"
0.1,16,2.1841826985279718,0.1628646453221639,2.200469156106313,"tensor(0.6201, device='cuda:0', dtype=torch.float64)"
0.1,17,2.038152739405632,0.16530573864777884,2.0546833276748657,"tensor(0.6025, device='cuda:0', dtype=torch.float64)"
0.1,18,1.9324463953574498,0.16483048101266226,1.9489294439554214,"tensor(0.6314, device='cuda:0', dtype=torch.float64)"
0.1,19,1.8523215452829997,0.1642956336339315,1.8687511036793392,"tensor(0.6516, device='cuda:0', dtype=torch.float64)"
0.1,20,1.7284968048334122,0.1635595758756002,1.7448527614275615,"tensor(0.6780, device='cuda:0', dtype=torch.float64)"
0.1,21,1.6353554129600525,0.16371747851371765,1.6517271399497986,"tensor(0.6201, device='cuda:0', dtype=torch.float64)"
0.1,22,1.5926408022642136,0.16500155131022134,1.6091409573952358,"tensor(0.6981, device='cuda:0', dtype=torch.float64)"
0.1,23,1.5374046315749486,0.16399400432904562,1.5538040300210316,"tensor(0.6818, device='cuda:0', dtype=torch.float64)"
0.1,24,1.5122248778740566,0.16321395337581635,1.5285462737083435,"tensor(0.6692, device='cuda:0', dtype=torch.float64)"
0.1,25,1.4056167056163151,0.1623258243004481,1.421849285562833,"tensor(0.7145, device='cuda:0', dtype=torch.float64)"
0.1,26,1.4096061835686367,0.16323516269524893,1.425929695367813,"tensor(0.6893, device='cuda:0', dtype=torch.float64)"
0.1,27,1.3187829131881397,0.16295798619588217,1.3350787063439686,"tensor(0.7057, device='cuda:0', dtype=torch.float64)"
0.1,28,1.2946097652117412,0.16342333952585855,1.3109520922104518,"tensor(0.7119, device='cuda:0', dtype=torch.float64)"
0.1,29,1.2233517890175183,0.1652701199054718,1.2398787985245387,"tensor(0.7119, device='cuda:0', dtype=torch.float64)"
0.1,30,1.2018726269404094,0.16254507998625436,1.2181271240115166,"tensor(0.6918, device='cuda:0', dtype=torch.float64)"
0.1,31,1.1639156937599182,0.1620769053697586,1.180123378833135,"tensor(0.7145, device='cuda:0', dtype=torch.float64)"
0.1,32,1.146439328789711,0.16481496393680573,1.162920835117499,"tensor(0.7119, device='cuda:0', dtype=torch.float64)"
0.1,33,1.1462183892726898,0.16399084528287253,1.1626174698273342,"tensor(0.7371, device='cuda:0', dtype=torch.float64)"
0.1,34,1.1120880444844563,0.1629614531993866,1.12838418285052,"tensor(0.7270, device='cuda:0', dtype=torch.float64)"
0.1,35,1.0888418480753899,0.16270839174588522,1.105112684269746,"tensor(0.7044, device='cuda:0', dtype=torch.float64)"
0.1,36,1.0081471800804138,0.16265692313512167,1.0244128679235776,"tensor(0.7220, device='cuda:0', dtype=torch.float64)"
0.1,37,1.0438640837868054,0.16331241031487784,1.0601953317721684,"tensor(0.7308, device='cuda:0', dtype=torch.float64)"
0.1,38,1.0433577100435893,0.16467750072479248,1.059825470050176,"tensor(0.7270, device='cuda:0', dtype=torch.float64)"
0.1,39,1.002175363401572,0.16480820377667746,1.0186561817924182,"tensor(0.7371, device='cuda:0', dtype=torch.float64)"
0.1,40,0.925252690911293,0.1644305189450582,0.9416957373420397,"tensor(0.7119, device='cuda:0', dtype=torch.float64)"
0.1,41,0.9971246545513471,0.1636639287074407,1.0134910518924396,"tensor(0.7358, device='cuda:0', dtype=torch.float64)"
0.1,42,0.9727382982770602,0.16252291202545166,0.9889905874927839,"tensor(0.7308, device='cuda:0', dtype=torch.float64)"
0.1,43,1.0017780736088753,0.16380190352598825,1.0181582594911258,"tensor(0.7145, device='cuda:0', dtype=torch.float64)"
0.1,44,0.8607111771901449,0.1653686910867691,0.8772480462988218,"tensor(0.7170, device='cuda:0', dtype=torch.float64)"
0.1,45,0.905661885937055,0.16220026214917502,0.9218819166223208,"tensor(0.7082, device='cuda:0', dtype=torch.float64)"
0.1,46,0.9214030553897222,0.16221283872922262,0.9376243352890015,"tensor(0.7107, device='cuda:0', dtype=torch.float64)"
0.1,47,0.9100470940272013,0.16348489125569662,0.9263955727219582,"tensor(0.7283, device='cuda:0', dtype=torch.float64)"
0.1,48,0.9353120898207029,0.16368509829044342,0.9516806031266848,"tensor(0.7245, device='cuda:0', dtype=torch.float64)"
0.1,49,0.8759031668305397,0.16418115297953287,0.8923212811350822,"tensor(0.7107, device='cuda:0', dtype=torch.float64)"
0.1,50,0.9069747688869635,0.16226541002591452,0.9232013014455637,"tensor(0.7082, device='cuda:0', dtype=torch.float64)"
0.1,51,0.8958212782939275,0.1639479249715805,0.9122160697976748,"tensor(0.7195, device='cuda:0', dtype=torch.float64)"
0.1,52,0.9498033324877421,0.16356256107489267,0.966159592072169,"tensor(0.7283, device='cuda:0', dtype=torch.float64)"
0.1,53,0.8502937654654185,0.16388114293416342,0.8666818862160047,"tensor(0.7132, device='cuda:0', dtype=torch.float64)"
